"SpecCode","Genus","Species","SpeciesRefNo","FBname","SubFamily","FamCode","GenCode","SubGenCode","Family","Order","Class"
11947,"Malakichthys","griseus",637,NA,NA,512,700,NA,"Acropomatidae","Perciformes","Actinopterygii"
59902,"Malakichthys","levis",44351,"Smooth seabass",NA,512,700,NA,"Acropomatidae","Perciformes","Actinopterygii"
59903,"Malakichthys","mochizuki",44351,"Mochizuki's seabass",NA,512,700,NA,"Acropomatidae","Perciformes","Actinopterygii"
64093,"Malakichthys","similis",76883,NA,NA,512,700,NA,"Acropomatidae","Perciformes","Actinopterygii"
9233,"Malakichthys","wakiyae",559,NA,NA,512,700,NA,"Acropomatidae","Perciformes","Actinopterygii"
56759,"Neoscombrops","atlanticus",34711,NA,NA,512,6245,NA,"Acropomatidae","Perciformes","Actinopterygii"
23664,"Neoscombrops","cynodon",2710,"Silver splitfin",NA,512,6245,NA,"Acropomatidae","Perciformes","Actinopterygii"
23391,"Neoscombrops","pacificus",36028,NA,NA,512,6245,NA,"Acropomatidae","Perciformes","Actinopterygii"
1269,"Synagrops","adeni",3288,"Aden splitfin",NA,512,4786,NA,"Acropomatidae","Perciformes","Actinopterygii"
23389,"Synagrops","analis",559,"Threespine seabass",NA,512,4786,NA,"Acropomatidae","Perciformes","Actinopterygii"
53971,"Synagrops","argyreus",58302,NA,NA,512,4786,NA,"Acropomatidae","Perciformes","Actinopterygii"
3311,"Synagrops","bellus",43234,"Blackmouth bass",NA,512,4786,NA,"Acropomatidae","Perciformes","Actinopterygii"
357,"Synagrops","japonicus",2710,"Blackmouth splitfin",NA,512,4786,NA,"Acropomatidae","Perciformes","Actinopterygii"
59171,"Synagrops","malayanus",41531,NA,NA,512,4786,NA,"Acropomatidae","Perciformes","Actinopterygii"
5059,"Synagrops","microlepis",6916,"Thinlip splitfin",NA,512,4786,NA,"Acropomatidae","Perciformes","Actinopterygii"
10338,"Synagrops","philippinensis",6192,"Sharptooth seabass",NA,512,4786,NA,"Acropomatidae","Perciformes","Actinopterygii"
59756,"Synagrops","pseudomicrolepis",43234,NA,NA,512,4786,NA,"Acropomatidae","Perciformes","Actinopterygii"
23386,"Synagrops","serratospinosus",559,"Roughspine seabass",NA,512,4786,NA,"Acropomatidae","Perciformes","Actinopterygii"
14336,"Synagrops","spinosus",43234,"Keelcheek bass",NA,512,4786,NA,"Acropomatidae","Perciformes","Actinopterygii"
14337,"Synagrops","trispinosus",43234,"Threespine bass",NA,512,4786,NA,"Acropomatidae","Perciformes","Actinopterygii"
7545,"Verilus","sordidus",9626,NA,NA,512,10312,NA,"Acropomatidae","Perciformes","Actinopterygii"
6261,"Adrianichthys","kruyti",7050,"Duckbilled buntingi","Adrianichthyinae",210,9221,NA,"Adrianichthyidae","Beloniformes","Actinopterygii"
6262,"Adrianichthys","oophorus",80012,"Eggcarrying buntingi","Adrianichthyinae",210,9221,NA,"Adrianichthyidae","Beloniformes","Actinopterygii"
6263,"Adrianichthys","poptae",80012,"Popta's buntingi","Adrianichthyinae",210,9221,NA,"Adrianichthyidae","Beloniformes","Actinopterygii"
62166,"Adrianichthys","roseni",54508,NA,"Adrianichthyinae",210,9221,NA,"Adrianichthyidae","Beloniformes","Actinopterygii"
67150,"Oryzias","asinua",94271,NA,"Oryziinae",210,2412,NA,"Adrianichthyidae","Beloniformes","Actinopterygii"
64835,"Oryzias","bonneorum",80012,NA,"Oryziinae",210,2412,NA,"Adrianichthyidae","Beloniformes","Actinopterygii"
50267,"Oryzias","carnaticus",27658,NA,"Oryziinae",210,2412,NA,"Adrianichthyidae","Beloniformes","Actinopterygii"
12252,"Oryzias","celebensis",7050,"Celebes medaka","Oryziinae",210,2412,NA,"Adrianichthyidae","Beloniformes","Actinopterygii"
49577,"Oryzias","curvinotus",27139,NA,"Oryziinae",210,2412,NA,"Adrianichthyidae","Beloniformes","Actinopterygii"
50265,"Oryzias","dancena",27658,NA,"Oryziinae",210,2412,NA,"Adrianichthyidae","Beloniformes","Actinopterygii"
66685,"Oryzias","eversi",91779,NA,"Oryziinae",210,2412,NA,"Adrianichthyidae","Beloniformes","Actinopterygii"
65776,"Oryzias","hadiatyae",85098,NA,"Oryziinae",210,2412,NA,"Adrianichthyidae","Beloniformes","Actinopterygii"
50271,"Oryzias","haugiangensis",27658,NA,"Oryziinae",210,2412,NA,"Adrianichthyidae","Beloniformes","Actinopterygii"
50272,"Oryzias","hubbsi",27658,NA,"Oryziinae",210,2412,NA,"Adrianichthyidae","Beloniformes","Actinopterygii"
12254,"Oryzias","javanicus",27658,"Javanese ricefish","Oryziinae",210,2412,NA,"Adrianichthyidae","Beloniformes","Actinopterygii"
4669,"Oryzias","latipes",27658,"Japanese rice fish","Oryziinae",210,2412,NA,"Adrianichthyidae","Beloniformes","Actinopterygii"
5162,"Oryzias","luzonensis",27139,NA,"Oryziinae",210,2412,NA,"Adrianichthyidae","Beloniformes","Actinopterygii"
6265,"Oryzias","marmoratus",7050,"Marmorated medaka","Oryziinae",210,2412,NA,"Adrianichthyidae","Beloniformes","Actinopterygii"
6266,"Oryzias","matanensis",7050,"Matano medaka","Oryziinae",210,2412,NA,"Adrianichthyidae","Beloniformes","Actinopterygii"
26794,"Oryzias","mekongensis",27139,NA,"Oryziinae",210,2412,NA,"Adrianichthyidae","Beloniformes","Actinopterygii"
64642,"Oryzias","melastigma",41236,NA,"Oryziinae",210,2412,NA,"Adrianichthyidae","Beloniformes","Actinopterygii"
26983,"Oryzias","minutillus",27139,"Dwarf medaka","Oryziinae",210,2412,NA,"Adrianichthyidae","Beloniformes","Actinopterygii"
62167,"Oryzias","nebulosus",54508,NA,"Oryziinae",210,2412,NA,"Adrianichthyidae","Beloniformes","Actinopterygii"
6267,"Oryzias","nigrimas",7050,"Black buntingi","Oryziinae",210,2412,NA,"Adrianichthyidae","Beloniformes","Actinopterygii"
6268,"Oryzias","orthognathus",7050,"Sharpjawed buntingi","Oryziinae",210,2412,NA,"Adrianichthyidae","Beloniformes","Actinopterygii"
50270,"Oryzias","pectoralis",27658,NA,"Oryziinae",210,2412,NA,"Adrianichthyidae","Beloniformes","Actinopterygii"
6269,"Oryzias","profundicola",26687,"Yellow finned medaka","Oryziinae",210,2412,NA,"Adrianichthyidae","Beloniformes","Actinopterygii"
66418,"Oryzias","sakaizumii",89067,"Northern medaka","Oryziinae",210,2412,NA,"Adrianichthyidae","Beloniformes","Actinopterygii"
6264,"Oryzias","sarasinorum",80012,"Sarasins minnow","Oryziinae",210,2412,NA,"Adrianichthyidae","Beloniformes","Actinopterygii"
4592,"Oryzias","setnai",80012,"Malabar ricefish","Oryziinae",210,2412,NA,"Adrianichthyidae","Beloniformes","Actinopterygii"
52632,"Oryzias","sinensis",26717,NA,"Oryziinae",210,2412,NA,"Adrianichthyidae","Beloniformes","Actinopterygii"
65577,"Oryzias","songkhramensis",84389,NA,"Oryziinae",210,2412,NA,"Adrianichthyidae","Beloniformes","Actinopterygii"
49578,"Oryzias","timorensis",27139,NA,"Oryziinae",210,2412,NA,"Adrianichthyidae","Beloniformes","Actinopterygii"
50269,"Oryzias","uwai",27658,NA,"Oryziinae",210,2412,NA,"Adrianichthyidae","Beloniformes","Actinopterygii"
67151,"Oryzias","wolasi",94271,NA,"Oryziinae",210,2412,NA,"Adrianichthyidae","Beloniformes","Actinopterygii"
65542,"Oryzias","woworae",84259,NA,"Oryziinae",210,2412,NA,"Adrianichthyidae","Beloniformes","Actinopterygii"
23989,"Agonomalus","jordani",559,NA,"Hypsagoninae",283,4059,NA,"Agonidae","Scorpaeniformes","Actinopterygii"
4150,"Agonomalus","mozinoi",2850,"Kelp poacher","Hypsagoninae",283,4059,NA,"Agonidae","Scorpaeniformes","Actinopterygii"
13066,"Agonomalus","proboscidalis",9137,NA,"Hypsagoninae",283,4059,NA,"Agonidae","Scorpaeniformes","Actinopterygii"
62091,"Agonopsis","asperoculis",51659,NA,"Agoninae",283,1437,NA,"Agonidae","Scorpaeniformes","Actinopterygii"
12932,"Agonopsis","chiloensis",27363,"Snailfish","Agoninae",283,1437,NA,"Agonidae","Scorpaeniformes","Actinopterygii"
4151,"Agonopsis","sterletus",37955,"Southern spearnose poacher","Agoninae",283,1437,NA,"Agonidae","Scorpaeniformes","Actinopterygii"
4152,"Agonopsis","vulsa",2850,"Northern spearnose poacher","Agoninae",283,1437,NA,"Agonidae","Scorpaeniformes","Actinopterygii"
36,"Agonus","cataphractus",40,"Hooknose","Agoninae",283,1749,NA,"Agonidae","Scorpaeniformes","Actinopterygii"
4155,"Anoplagonus","inermis",2850,"Smooth alligatorfish","Anoplagoninae",283,259,NA,"Agonidae","Scorpaeniformes","Actinopterygii"
24010,"Anoplagonus","occidentalis",559,NA,"Anoplagoninae",283,259,NA,"Agonidae","Scorpaeniformes","Actinopterygii"
4157,"Aspidophoroides","monopterygius",7251,"Alligatorfish","Anoplagoninae",283,2348,NA,"Agonidae","Scorpaeniformes","Actinopterygii"
4158,"Aspidophoroides","olrikii",4700,"Arctic alligatorfish","Anoplagoninae",283,2348,NA,"Agonidae","Scorpaeniformes","Actinopterygii"
4159,"Bathyagonus","alascanus",2850,"Gray starsnout","Bathyagoninae",283,6145,NA,"Agonidae","Scorpaeniformes","Actinopterygii"
4160,"Bathyagonus","infraspinatus",2850,"Spinycheek starsnout","Bathyagoninae",283,6145,NA,"Agonidae","Scorpaeniformes","Actinopterygii"
4161,"Bathyagonus","nigripinnis",28197,"Blackfin poacher","Bathyagoninae",283,6145,NA,"Agonidae","Scorpaeniformes","Actinopterygii"
4162,"Bathyagonus","pentacanthus",28197,"Bigeye poacher","Bathyagoninae",283,6145,NA,"Agonidae","Scorpaeniformes","Actinopterygii"
24009,"Bothragonus","occidentalis",559,NA,"Bothragoninae",283,3284,NA,"Agonidae","Scorpaeniformes","Actinopterygii"
4163,"Bothragonus","swanii",28197,"Rockhead","Bothragoninae",283,3284,NA,"Agonidae","Scorpaeniformes","Actinopterygii"
50376,"Brachyopsis","segaliensis",27683,NA,"Brachyopsinae",283,3752,NA,"Agonidae","Scorpaeniformes","Actinopterygii"
4167,"Chesnonia","verrucosa",2850,"Warty poacher","Brachyopsinae",283,9066,NA,"Agonidae","Scorpaeniformes","Actinopterygii"
24008,"Freemanichthys","thompsoni",559,NA,"Agoninae",283,3323,NA,"Agonidae","Scorpaeniformes","Actinopterygii"
50403,"Hypsagonus","corniger",27683,NA,"Hypsagoninae",283,2629,NA,"Agonidae","Scorpaeniformes","Actinopterygii"
4164,"Hypsagonus","quadricornis",2850,"Fourhorn poacher","Hypsagoninae",283,2629,NA,"Agonidae","Scorpaeniformes","Actinopterygii"
4154,"Leptagonus","decagonus",4700,"Atlantic poacher","Agoninae",283,3292,NA,"Agonidae","Scorpaeniformes","Actinopterygii"
4165,"Occella","dodecaedron",3814,"Bering poacher","Brachyopsinae",283,446,NA,"Agonidae","Scorpaeniformes","Actinopterygii"
23992,"Occella","iburia",559,NA,"Brachyopsinae",283,446,NA,"Agonidae","Scorpaeniformes","Actinopterygii"
23994,"Occella","kasawae",559,NA,"Brachyopsinae",283,446,NA,"Agonidae","Scorpaeniformes","Actinopterygii"
23993,"Occella","kuronumai",559,NA,"Brachyopsinae",283,446,NA,"Agonidae","Scorpaeniformes","Actinopterygii"
4168,"Odontopyxis","trispinosa",2850,"Pygmy poacher","Bathyagoninae",283,6706,NA,"Agonidae","Scorpaeniformes","Actinopterygii"
4169,"Pallasina","barbata",28197,"Tubenose poacher","Brachyopsinae",283,3643,NA,"Agonidae","Scorpaeniformes","Actinopterygii"
23990,"Percis","japonica",43939,"Dragon poacher","Hypsagoninae",283,1365,NA,"Agonidae","Scorpaeniformes","Actinopterygii"
23991,"Percis","matsuii",559,NA,"Hypsagoninae",283,1365,NA,"Agonidae","Scorpaeniformes","Actinopterygii"
4153,"Podothecus","accipenserinus",43939,"Sturgeon poacher","Agoninae",283,4666,NA,"Agonidae","Scorpaeniformes","Actinopterygii"
62092,"Podothecus","hamlini",51659,NA,"Agoninae",283,4666,NA,"Agonidae","Scorpaeniformes","Actinopterygii"
24005,"Podothecus","sachi",559,"Snail-fin poacher","Agoninae",283,4666,NA,"Agonidae","Scorpaeniformes","Actinopterygii"
50366,"Podothecus","sturioides",27683,NA,"Agoninae",283,4666,NA,"Agonidae","Scorpaeniformes","Actinopterygii"
50370,"Podothecus","veternus",27683,NA,"Agoninae",283,4666,NA,"Agonidae","Scorpaeniformes","Actinopterygii"
4170,"Sarritor","frenatus",41299,"Sawback poacher","Agoninae",283,7701,NA,"Agonidae","Scorpaeniformes","Actinopterygii"
62093,"Sarritor","knipowitschi",51659,NA,"Agoninae",283,7701,NA,"Agonidae","Scorpaeniformes","Actinopterygii"
4171,"Sarritor","leptorhynchus",41299,"Longnose poacher","Agoninae",283,7701,NA,"Agonidae","Scorpaeniformes","Actinopterygii"
4172,"Stellerina","xyosterna",2850,"Pricklebreast poacher","Brachyopsinae",283,2846,NA,"Agonidae","Scorpaeniformes","Actinopterygii"
24003,"Tilesina","gibbosa",559,NA,"Brachyopsinae",283,6508,NA,"Agonidae","Scorpaeniformes","Actinopterygii"
4173,"Xeneretmus","latifrons",2850,"Blacktip poacher","Bathyagoninae",283,4254,NA,"Agonidae","Scorpaeniformes","Actinopterygii"
4174,"Xeneretmus","leiops",2850,"Smooth-eye poacher","Bathyagoninae",283,4254,NA,"Agonidae","Scorpaeniformes","Actinopterygii"
4175,"Xeneretmus","ritteri",2850,"Stripefin poacher","Bathyagoninae",283,4254,NA,"Agonidae","Scorpaeniformes","Actinopterygii"
4176,"Xeneretmus","triacanthus",2850,"Bluespotted poacher","Bathyagoninae",283,4254,NA,"Agonidae","Scorpaeniformes","Actinopterygii"
23294,"Acrochordonichthys","chamaeleon",37794,NA,"Parakysinae",137,4555,NA,"Akysidae","Siluriformes","Actinopterygii"
58361,"Acrochordonichthys","falcifer",37794,NA,"Parakysinae",137,4555,NA,"Akysidae","Siluriformes","Actinopterygii"
58357,"Acrochordonichthys","guttatus",37794,NA,"Parakysinae",137,4555,NA,"Akysidae","Siluriformes","Actinopterygii"
61549,"Acrochordonichthys","gyrinus",50585,"Falcate chameleon catfish","Parakysinae",137,4555,NA,"Akysidae","Siluriformes","Actinopterygii"
23295,"Acrochordonichthys","ischnosoma",37794,NA,"Parakysinae",137,4555,NA,"Akysidae","Siluriformes","Actinopterygii"
58358,"Acrochordonichthys","mahakamensis",37794,NA,"Parakysinae",137,4555,NA,"Akysidae","Siluriformes","Actinopterygii"
58362,"Acrochordonichthys","pachyderma",37794,NA,"Parakysinae",137,4555,NA,"Akysidae","Siluriformes","Actinopterygii"
23304,"Acrochordonichthys","rugosus",37794,NA,"Parakysinae",137,4555,NA,"Akysidae","Siluriformes","Actinopterygii"
58359,"Acrochordonichthys","septentrionalis",37794,"Maeklong chameleon catfish","Parakysinae",137,4555,NA,"Akysidae","Siluriformes","Actinopterygii"
58360,"Acrochordonichthys","strigosus",37794,NA,"Parakysinae",137,4555,NA,"Akysidae","Siluriformes","Actinopterygii"
66310,"Akysis","bilustris",87997,NA,"Akysinae",137,8139,NA,"Akysidae","Siluriformes","Actinopterygii"
54773,"Akysis","brachybarbatus",30226,NA,"Akysinae",137,8139,NA,"Akysidae","Siluriformes","Actinopterygii"
62037,"Akysis","clavulus",52824,NA,"Akysinae",137,8139,NA,"Akysidae","Siluriformes","Actinopterygii"
62564,"Akysis","clinatus",56231,NA,"Akysinae",137,8139,NA,"Akysidae","Siluriformes","Actinopterygii"
52539,"Akysis","ephippifer",30226,NA,"Akysinae",137,8139,NA,"Akysidae","Siluriformes","Actinopterygii"
64889,"Akysis","fontaneus",80541,NA,"Akysinae",137,8139,NA,"Akysidae","Siluriformes","Actinopterygii"
62565,"Akysis","fuliginatus",56231,NA,"Akysinae",137,8139,NA,"Akysidae","Siluriformes","Actinopterygii"
64033,"Akysis","galeatus",75761,NA,"Akysinae",137,8139,NA,"Akysidae","Siluriformes","Actinopterygii"
26974,"Akysis","hendricksoni",30226,NA,"Akysinae",137,8139,NA,"Akysidae","Siluriformes","Actinopterygii"
27400,"Akysis","heterurus",13275,NA,"Akysinae",137,8139,NA,"Akysidae","Siluriformes","Actinopterygii"
62593,"Akysis","longifilis",56465,NA,"Akysinae",137,8139,NA,"Akysidae","Siluriformes","Actinopterygii"
26747,"Akysis","maculipinnis",12693,NA,"Akysinae",137,8139,NA,"Akysidae","Siluriformes","Actinopterygii"
60651,"Akysis","manipurensis",55491,NA,"Akysinae",137,8139,NA,"Akysidae","Siluriformes","Actinopterygii"
58042,"Akysis","microps",36133,NA,"Akysinae",137,8139,NA,"Akysidae","Siluriformes","Actinopterygii"
24796,"Akysis","pictus",4833,"Burmese stream catfish","Akysinae",137,8139,NA,"Akysidae","Siluriformes","Actinopterygii"
64863,"Akysis","portellus",80397,NA,"Akysinae",137,8139,NA,"Akysidae","Siluriformes","Actinopterygii"
24798,"Akysis","prashadi",4833,"Indawgyi stream catfish","Akysinae",137,8139,NA,"Akysidae","Siluriformes","Actinopterygii"
63540,"Akysis","pulvinatus",59363,NA,"Akysinae",137,8139,NA,"Akysidae","Siluriformes","Actinopterygii"
52542,"Akysis","recavus",30226,NA,"Akysinae",137,8139,NA,"Akysidae","Siluriformes","Actinopterygii"
64032,"Akysis","scorteus",75761,NA,"Akysinae",137,8139,NA,"Akysidae","Siluriformes","Actinopterygii"
23309,"Akysis","variegatus",7050,NA,"Akysinae",137,8139,NA,"Akysidae","Siluriformes","Actinopterygii"
52544,"Akysis","varius",30226,NA,"Akysinae",137,8139,NA,"Akysidae","Siluriformes","Actinopterygii"
62235,"Akysis","vespa",55399,NA,"Akysinae",137,8139,NA,"Akysidae","Siluriformes","Actinopterygii"
64791,"Akysis","vespertinus",79812,NA,"Akysinae",137,8139,NA,"Akysidae","Siluriformes","Actinopterygii"
60072,"Breitensteinia","cessator",40801,NA,"Parakysinae",137,3807,NA,"Akysidae","Siluriformes","Actinopterygii"
60317,"Breitensteinia","hypselurus",45707,NA,"Parakysinae",137,3807,NA,"Akysidae","Siluriformes","Actinopterygii"
23310,"Breitensteinia","insignis",45707,NA,"Parakysinae",137,3807,NA,"Akysidae","Siluriformes","Actinopterygii"
12745,"Parakysis","anomalopteryx",13847,NA,"Parakysinae",137,3909,NA,"Akysidae","Siluriformes","Actinopterygii"
27401,"Parakysis","grandis",13847,NA,"Parakysinae",137,3909,NA,"Akysidae","Siluriformes","Actinopterygii"
64856,"Parakysis","hystriculus",80319,NA,"Parakysinae",137,3909,NA,"Akysidae","Siluriformes","Actinopterygii"
27402,"Parakysis","longirostris",13847,"Longnose little warty catfish","Parakysinae",137,3909,NA,"Akysidae","Siluriformes","Actinopterygii"
61511,"Parakysis","notialis",50510,NA,"Parakysinae",137,3909,NA,"Akysidae","Siluriformes","Actinopterygii"
23313,"Parakysis","verrucosus",13847,NA,"Parakysinae",137,3909,NA,"Akysidae","Siluriformes","Actinopterygii"
52534,"Pseudobagarius","alfredi",58032,NA,"Akysinae",137,10865,NA,"Akysidae","Siluriformes","Actinopterygii"
23306,"Pseudobagarius","baramensis",58032,NA,"Akysinae",137,10865,NA,"Akysidae","Siluriformes","Actinopterygii"
62566,"Pseudobagarius","filifer",58032,NA,"Akysinae",137,10865,NA,"Akysidae","Siluriformes","Actinopterygii"
27398,"Pseudobagarius","fuscus",58032,NA,"Akysinae",137,10865,NA,"Akysidae","Siluriformes","Actinopterygii"
62448,"Pseudobagarius","hardmani",58032,NA,"Akysinae",137,10865,NA,"Akysidae","Siluriformes","Actinopterygii"
57782,"Pseudobagarius","inermis",58032,NA,"Akysinae",137,10865,NA,"Akysidae","Siluriformes","Actinopterygii"
26975,"Pseudobagarius","leucorhynchus",58032,NA,"Akysinae",137,10865,NA,"Akysidae","Siluriformes","Actinopterygii"
23307,"Pseudobagarius","macronemus",58032,NA,"Akysinae",137,10865,NA,"Akysidae","Siluriformes","Actinopterygii"
62046,"Pseudobagarius","meridionalis",52919,NA,"Akysinae",137,10865,NA,"Akysidae","Siluriformes","Actinopterygii"
62567,"Pseudobagarius","nitidus",58032,NA,"Akysinae",137,10865,NA,"Akysidae","Siluriformes","Actinopterygii"
23308,"Pseudobagarius","pseudobagarius",58032,NA,"Akysinae",137,10865,NA,"Akysidae","Siluriformes","Actinopterygii"
52535,"Pseudobagarius","similis",58032,NA,"Akysinae",137,10865,NA,"Akysidae","Siluriformes","Actinopterygii"
54772,"Pseudobagarius","sinensis",58032,NA,"Akysinae",137,10865,NA,"Akysidae","Siluriformes","Actinopterygii"
52537,"Pseudobagarius","subtilis",30226,NA,"Akysinae",137,10865,NA,"Akysidae","Siluriformes","Actinopterygii"
58326,"Albula","argentea",74924,"Longjaw bonefish","Albulinae",48,1008,1,"Albulidae","Albuliformes","Actinopterygii"
65525,"Albula","esuncula",84196,"Eastern Pacific bonefish","Albulinae",48,1008,NA,"Albulidae","Albuliformes","Actinopterygii"
66312,"Albula","gilberti",88068,"Cortez bonefish","Albulinae",48,1008,NA,"Albulidae","Albuliformes","Actinopterygii"
11512,"Albula","glossodonta",1602,"Roundjaw bonefish","Albulinae",48,1008,NA,"Albulidae","Albuliformes","Actinopterygii"
67597,"Albula","goreensis",94080,NA,"Albulinae",48,1008,NA,"Albulidae","Albuliformes","Actinopterygii"
66113,"Albula","koreana",87083,"Korean bonefish","Albulinae",48,1008,NA,"Albulidae","Albuliformes","Actinopterygii"
7334,"Albula","nemoptera",7251,"Threadfin bonefish","Albulinae",48,1008,NA,"Albulidae","Albuliformes","Actinopterygii"
63907,"Albula","oligolepis",74924,"Smallscale bonefish","Albulinae",48,1008,NA,"Albulidae","Albuliformes","Actinopterygii"
67476,"Albula","pacifica",84142,"Pacific shafted bonefish","Albulinae",48,1008,NA,"Albulidae","Albuliformes","Actinopterygii"
63908,"Albula","virgata",74924,NA,"Albulinae",48,1008,NA,"Albulidae","Albuliformes","Actinopterygii"
228,"Albula","vulpes",4447,"Bonefish","Albulinae",48,1008,NA,"Albulidae","Albuliformes","Actinopterygii"
229,"Pterothrissus","belloci",5576,"Longfin bonefish","Pterothrissinae",48,5679,NA,"Albulidae","Albuliformes","Actinopterygii"
